Year_Month,Year,Month,Month_Name,Cohort_ID,City_Tier,Monthly_Income_INR,Essential_Groceries_INR,Essential_Rent_INR,Essential_Utilities_INR,Essential_Healthcare_INR,Essential_Education_INR,Discretionary_Dining_INR,Discretionary_Shopping_INR,Discretionary_Entertainment_INR,Festive_Seasonal_Expense_INR,Total_Monthly_Expenses_INR,Monthly_Savings_INR,Inflation_CPI_Pct,Festival_Season_Flag
2025-12,2025,12,Dec,COHORT_027,Tier 3,57000,8900,10500,2800,1800,2300,3200,3300,1500,0,34300,22700,4.18,0
2021-01,2021,1,Jan,COHORT_028,Tier 2,114000,18700,20500,5700,2800,4600,5300,4200,4000,0,65800,48200,5.39,0
2021-02,2021,2,Feb,COHORT_028,Tier 2,114000,18800,20500,5700,4100,4600,6000,3500,2400,0,65600,48400,5.45,0
2021-03,2021,3,Mar,COHORT_028,Tier 2,114000,18200,20500,5700,3100,4600,8300,6500,3800,21026,91726,22274,5.36,1
2021-04,2021,4,Apr,COHORT_028,Tier 2,114000,18600,20500,5700,4400,4600,5500,5500,4600,0,69400,44600,5.19,0
2021-05,2021,5,May,COHORT_028,Tier 2,114000,16300,20500,8000,2400,4600,6700,6400,3300,0,68200,45800,4.95,0
2021-06,2021,6,Jun,COHORT_028,Tier 2,114000,20100,20500,8000,2900,11400,7400,3900,3100,0,77300,36700,5.36,0
2021-07,2021,7,Jul,COHORT_028,Tier 2,114000,17400,20500,8000,4300,11400,7900,3900,3600,0,77000,37000,5.37,0
2021-08,2021,8,Aug,COHORT_028,Tier 2,114000,16600,20500,5700,3300,4600,6600,5100,3900,0,66300,47700,4.75,0
2021-09,2021,9,Sep,COHORT_028,Tier 2,114000,19500,20500,5700,2700,4600,6300,4400,4100,0,67800,46200,5.41,0
2021-10,2021,10,Oct,COHORT_028,Tier 2,114000,17000,20500,5700,3800,4600,7300,7200,2500,28222,96822,17178,4.91,1
2021-11,2021,11,Nov,COHORT_028,Tier 2,114000,18500,20500,5700,3700,4600,10000,6900,2700,20305,92905,21095,5.46,1
2021-12,2021,12,Dec,COHORT_028,Tier 2,114000,19600,20500,5700,3500,4600,4600,4500,2900,0,65900,48100,5.09,0
2022-01,2022,1,Jan,COHORT_028,Tier 2,123000,17500,22000,6200,4600,4900,8300,6800,3800,0,74100,48900,6.69,0
2022-02,2022,2,Feb,COHORT_028,Tier 2,123000,18400,22000,6200,4200,4900,7200,6700,3500,0,73100,49900,6.4,0
2022-03,2022,3,Mar,COHORT_028,Tier 2,123000,21200,22000,6200,4300,4900,8800,5500,3400,18902,95202,27798,6.92,1
2022-04,2022,4,Apr,COHORT_028,Tier 2,123000,19400,22000,6200,2800,4900,6900,4300,2700,0,69200,53800,6.83,0
2022-05,2022,5,May,COHORT_028,Tier 2,123000,20900,22000,8600,3800,4900,5600,6500,4400,0,76700,46300,6.5,0
2022-06,2022,6,Jun,COHORT_028,Tier 2,123000,17300,22000,8600,3900,12300,7700,5400,2900,0,80100,42900,7.06,0
2022-07,2022,7,Jul,COHORT_028,Tier 2,123000,18700,22000,8600,3500,12300,7800,4600,4800,0,82300,40700,7.09,0
2022-08,2022,8,Aug,COHORT_028,Tier 2,123000,20800,22000,6200,4500,4900,8500,7000,3500,0,77400,45600,6.71,0
2022-09,2022,9,Sep,COHORT_028,Tier 2,123000,21800,22000,6200,3100,4900,5500,5600,2800,0,71900,51100,6.67,0
2022-10,2022,10,Oct,COHORT_028,Tier 2,123000,18300,22000,6200,4300,4900,11600,7200,4600,27683,106783,16217,6.43,1
2022-11,2022,11,Nov,COHORT_028,Tier 2,123000,19600,22000,6200,3900,4900,10900,7000,3600,25647,103747,19253,6.68,1
2022-12,2022,12,Dec,COHORT_028,Tier 2,123000,18500,22000,6200,3600,4900,6800,4000,2500,0,68500,54500,6.61,0
2023-01,2023,1,Jan,COHORT_028,Tier 2,133000,23000,24000,6600,4600,5300,7500,7300,5100,0,83400,49600,5.51,0
2023-02,2023,2,Feb,COHORT_028,Tier 2,133000,19800,24000,6600,3800,5300,6500,4200,4300,0,74500,58500,5.51,0
2023-03,2023,3,Mar,COHORT_028,Tier 2,133000,21500,24000,6600,4100,5300,10700,6400,4500,16581,99681,33319,5.52,1
2023-04,2023,4,Apr,COHORT_028,Tier 2,133000,21900,24000,6600,3200,5300,7500,5200,3700,0,77400,55600,5.43,0
2023-05,2023,5,May,COHORT_028,Tier 2,133000,22200,24000,9300,3300,5300,5900,8000,2800,0,80800,52200,5.73,0
2023-06,2023,6,Jun,COHORT_028,Tier 2,133000,19100,24000,9300,5300,13300,5500,4700,5100,0,86300,46700,5.67,0
2023-07,2023,7,Jul,COHORT_028,Tier 2,133000,19300,24000,9300,3400,13300,6200,5000,4500,0,85000,48000,5.37,0
2023-08,2023,8,Aug,COHORT_028,Tier 2,133000,23900,24000,6600,4300,5300,8500,5000,3700,0,81300,51700,5.62,0
2023-09,2023,9,Sep,COHORT_028,Tier 2,133000,19900,24000,6600,4000,5300,8700,5400,4200,0,78100,54900,5.54,0
2023-10,2023,10,Oct,COHORT_028,Tier 2,133000,20800,24000,6600,4300,5300,11100,7200,4500,31380,115180,17820,5.6,1
2023-11,2023,11,Nov,COHORT_028,Tier 2,133000,22300,24000,6600,2900,5300,12200,6600,3700,28304,111904,21096,5.62,1
2023-12,2023,12,Dec,COHORT_028,Tier 2,133000,20700,24000,6600,3400,5300,6600,6100,4900,0,77600,55400,5.2,0
2024-01,2024,1,Jan,COHORT_028,Tier 2,142000,21300,25500,7100,3900,5700,6700,6500,5400,0,82100,59900,5.01,0
2024-02,2024,2,Feb,COHORT_028,Tier 2,142000,25000,25500,7100,3300,5700,7600,8500,5500,0,88200,53800,5.11,0
2024-03,2024,3,Mar,COHORT_028,Tier 2,142000,23200,25500,7100,4200,5700,9100,6300,4400,22804,108304,33696,4.54,1
2024-04,2024,4,Apr,COHORT_028,Tier 2,142000,24300,25500,7100,3700,5700,5900,7800,3000,0,83000,59000,4.51,0
2024-05,2024,5,May,COHORT_028,Tier 2,142000,22300,25500,9900,3100,5700,5900,7100,5300,0,84800,57200,5.03,0
2024-06,2024,6,Jun,COHORT_028,Tier 2,142000,22100,25500,9900,3500,14200,8800,4600,5500,0,94100,47900,5.05,0
2024-07,2024,7,Jul,COHORT_028,Tier 2,142000,22000,25500,9900,3200,14200,6800,6800,5300,0,93700,48300,4.47,0
2024-08,2024,8,Aug,COHORT_028,Tier 2,142000,20900,25500,7100,3400,5700,9900,7000,4800,0,84300,57700,4.55,0
2024-09,2024,9,Sep,COHORT_028,Tier 2,142000,23600,25500,7100,3600,5700,6200,7000,4500,0,83200,58800,4.6,0
2024-10,2024,10,Oct,COHORT_028,Tier 2,142000,23100,25500,7100,3300,5700,11200,11100,3700,18953,109653,32347,4.83,1
2024-11,2024,11,Nov,COHORT_028,Tier 2,142000,23900,25500,7100,5600,5700,8900,7500,3400,20964,108564,33436,4.66,1
2024-12,2024,12,Dec,COHORT_028,Tier 2,142000,24300,25500,7100,3300,5700,8500,7400,4400,0,86200,55800,4.86,0
2025-01,2025,1,Jan,COHORT_028,Tier 2,151000,23600,27000,7600,3500,6000,10200,5200,5900,0,89000,62000,4.54,0
2025-02,2025,2,Feb,COHORT_028,Tier 2,151000,26000,27000,7600,3900,6000,7100,7900,4800,0,90300,60700,4.73,0
2025-03,2025,3,Mar,COHORT_028,Tier 2,151000,21200,27000,7600,4900,6000,7500,7200,3500,35416,120316,30684,4.52,1
2025-04,2025,4,Apr,COHORT_028,Tier 2,151000,21800,27000,7600,5100,6000,8500,8400,4300,0,88700,62300,4.25,0
2025-05,2025,5,May,COHORT_028,Tier 2,151000,22700,27000,10600,4100,6000,9400,7900,3700,0,91400,59600,4.1,0
2025-06,2025,6,Jun,COHORT_028,Tier 2,151000,23100,27000,10600,4500,15100,9400,5700,3000,0,98400,52600,4.58,0
2025-07,2025,7,Jul,COHORT_028,Tier 2,151000,27000,27000,10600,4100,15100,6800,6600,4400,0,101600,49400,4.61,0
2025-08,2025,8,Aug,COHORT_028,Tier 2,151000,24600,27000,7600,3400,6000,6700,5400,5200,0,85900,65100,4.33,0
2025-09,2025,9,Sep,COHORT_028,Tier 2,151000,25900,27000,7600,4500,6000,8500,5800,3200,0,88500,62500,4.45,0
2025-10,2025,10,Oct,COHORT_028,Tier 2,151000,22000,27000,7600,3900,6000,9200,9800,5200,30492,121192,29808,4.66,1
2025-11,2025,11,Nov,COHORT_028,Tier 2,151000,23800,27000,7600,5000,6000,13300,13200,3300,28310,127510,23490,4.85,1
2025-12,2025,12,Dec,COHORT_028,Tier 2,151000,23000,27000,7600,5400,6000,10000,6500,4200,0,89700,61300,4.58,0
2021-01,2021,1,Jan,COHORT_029,Tier 3,74000,10900,13500,3700,2300,3000,3000,4400,1700,0,42500,31500,5.42,0
2021-02,2021,2,Feb,COHORT_029,Tier 3,74000,13100,13500,3700,1600,3000,5200,3700,2000,0,45800,28200,5.26,0
2021-03,2021,3,Mar,COHORT_029,Tier 3,74000,13000,13500,3700,2600,3000,4500,3100,2500,16206,62106,11894,4.8,1
2021-04,2021,4,Apr,COHORT_029,Tier 3,74000,10500,13500,3700,2900,3000,5200,3400,2700,0,44900,29100,5.34,0
2021-05,2021,5,May,COHORT_029,Tier 3,74000,12800,13500,5200,2400,3000,3500,2400,2800,0,45600,28400,5.27,0
2021-06,2021,6,Jun,COHORT_029,Tier 3,74000,11300,13500,5200,2300,7400,3800,3500,2600,0,49600,24400,5.4,0
2021-07,2021,7,Jul,COHORT_029,Tier 3,74000,10400,13500,5200,2200,7400,3100,3800,2300,0,47900,26100,4.97,0
2021-08,2021,8,Aug,COHORT_029,Tier 3,74000,12900,13500,3700,1700,3000,4800,3200,1500,0,44300,29700,5.03,0
2021-09,2021,9,Sep,COHORT_029,Tier 3,74000,11700,13500,3700,1900,3000,4100,3400,2900,0,44200,29800,4.71,0
2021-10,2021,10,Oct,COHORT_029,Tier 3,74000,12200,13500,3700,2100,3000,6700,6600,2700,13024,63524,10476,5.46,1
2021-11,2021,11,Nov,COHORT_029,Tier 3,74000,11200,13500,3700,2800,3000,7500,6300,2900,17800,68700,5300,5.05,1
2021-12,2021,12,Dec,COHORT_029,Tier 3,74000,12000,13500,3700,2300,3000,5100,2900,2800,0,45300,28700,5.42,0
2022-01,2022,1,Jan,COHORT_029,Tier 3,80000,13500,14500,4000,2200,3200,3600,2700,2400,0,46100,33900,6.74,0
2022-02,2022,2,Feb,COHORT_029,Tier 3,80000,13300,14500,4000,2400,3200,5400,4000,2800,0,49600,30400,6.98,0
2022-03,2022,3,Mar,COHORT_029,Tier 3,80000,12400,14500,4000,2900,3200,5800,4300,1900,18060,67060,12940,6.69,1
2022-04,2022,4,Apr,COHORT_029,Tier 3,80000,13700,14500,4000,2600,3200,4200,3700,2300,0,48200,31800,6.69,0
2022-05,2022,5,May,COHORT_029,Tier 3,80000,14000,14500,5600,2300,3200,5000,2600,1800,0,49000,31000,7.04,0
2022-06,2022,6,Jun,COHORT_029,Tier 3,80000,11400,14500,5600,3000,8000,4800,3800,1800,0,52900,27100,6.83,0
2022-07,2022,7,Jul,COHORT_029,Tier 3,80000,11900,14500,5600,3000,8000,5000,2800,1600,0,52400,27600,6.89,0
2022-08,2022,8,Aug,COHORT_029,Tier 3,80000,11700,14500,4000,2300,3200,5100,2400,3100,0,46300,33700,6.36,0
2022-09,2022,9,Sep,COHORT_029,Tier 3,80000,13600,14500,4000,2400,3200,5000,2500,2500,0,47700,32300,6.69,0
2022-10,2022,10,Oct,COHORT_029,Tier 3,80000,12000,14500,4000,2800,3200,6300,5300,1700,14083,63883,16117,6.47,1
2022-11,2022,11,Nov,COHORT_029,Tier 3,80000,13800,14500,4000,3200,3200,8400,4500,2600,17103,71303,8697,6.44,1
2022-12,2022,12,Dec,COHORT_029,Tier 3,80000,12200,14500,4000,3100,3200,3400,3000,2500,0,45900,34100,6.79,0
2023-01,2023,1,Jan,COHORT_029,Tier 3,86000,13600,15500,4300,2300,3400,3400,4900,1700,0,49100,36900,5.74,0
2023-02,2023,2,Feb,COHORT_029,Tier 3,86000,12700,15500,4300,3100,3400,5400,4800,1800,0,51000,35000,5.08,0
2023-03,2023,3,Mar,COHORT_029,Tier 3,86000,13500,15500,4300,3200,3400,5600,3400,1900,21024,71824,14176,5.43,1
2023-04,2023,4,Apr,COHORT_029,Tier 3,86000,14000,15500,4300,2700,3400,5300,4800,1800,0,51800,34200,5.13,0
2023-05,2023,5,May,COHORT_029,Tier 3,86000,14900,15500,6000,2200,3400,4700,2700,2400,0,51800,34200,5.24,0
2023-06,2023,6,Jun,COHORT_029,Tier 3,86000,12700,15500,6000,2200,8600,4400,4200,2500,0,56100,29900,5.8,0
2023-07,2023,7,Jul,COHORT_029,Tier 3,86000,14500,15500,6000,2700,8600,4200,4000,2700,0,58200,27800,5.1,0
2023-08,2023,8,Aug,COHORT_029,Tier 3,86000,13200,15500,4300,2600,3400,5600,4400,3300,0,52300,33700,5.39,0
2023-09,2023,9,Sep,COHORT_029,Tier 3,86000,13300,15500,4300,2200,3400,5600,4100,3200,0,51600,34400,5.37,0
2023-10,2023,10,Oct,COHORT_029,Tier 3,86000,15100,15500,4300,1800,3400,8900,4500,2800,15500,71800,14200,5.49,1
2023-11,2023,11,Nov,COHORT_029,Tier 3,86000,13700,15500,4300,2800,3400,6600,4800,1900,20706,73706,12294,5.55,1
2023-12,2023,12,Dec,COHORT_029,Tier 3,86000,14100,15500,4300,2300,3400,5700,2700,2700,0,50700,35300,5.73,0
2024-01,2024,1,Jan,COHORT_029,Tier 3,92000,14400,16500,4600,1900,3700,5900,3100,1900,0,52000,40000,5.04,0
2024-02,2024,2,Feb,COHORT_029,Tier 3,92000,16500,16500,4600,2600,3700,4300,3200,2100,0,53500,38500,5.17,0
2024-03,2024,3,Mar,COHORT_029,Tier 3,92000,14500,16500,4600,3500,3700,5500,6000,3100,14136,71536,20464,4.67,1
2024-04,2024,4,Apr,COHORT_029,Tier 3,92000,13500,16500,4600,3000,3700,5500,3100,2300,0,52200,39800,5.09,0
2024-05,2024,5,May,COHORT_029,Tier 3,92000,14200,16500,6400,2200,3700,5400,4500,2700,0,55600,36400,4.92,0
2024-06,2024,6,Jun,COHORT_029,Tier 3,92000,15400,16500,6400,2100,9200,3800,3500,3600,0,60500,31500,4.52,0
2024-07,2024,7,Jul,COHORT_029,Tier 3,92000,16200,16500,6400,2100,9200,6300,4400,3400,0,64500,27500,4.54,0
2024-08,2024,8,Aug,COHORT_029,Tier 3,92000,15400,16500,4600,3200,3700,5500,3800,2600,0,55300,36700,4.93,0
2024-09,2024,9,Sep,COHORT_029,Tier 3,92000,12900,16500,4600,2600,3700,4000,5300,2600,0,52200,39800,4.67,0
2024-10,2024,10,Oct,COHORT_029,Tier 3,92000,16300,16500,4600,2600,3700,5900,5600,3500,13885,72585,19415,4.69,1
2024-11,2024,11,Nov,COHORT_029,Tier 3,92000,14900,16500,4600,3300,3700,7800,4400,3600,19096,77896,14104,4.44,1
2024-12,2024,12,Dec,COHORT_029,Tier 3,92000,14400,16500,4600,1900,3700,4800,4600,3200,0,53700,38300,4.78,0
2025-01,2025,1,Jan,COHORT_029,Tier 3,98000,16800,17500,4900,3200,3900,4500,4200,2000,0,57000,41000,4.74,0
2025-02,2025,2,Feb,COHORT_029,Tier 3,98000,16600,17500,4900,3600,3900,5500,5600,3700,0,61300,36700,4.44,0
2025-03,2025,3,Mar,COHORT_029,Tier 3,98000,14700,17500,4900,3200,3900,7900,5300,2200,23817,83417,14583,4.3,1
2025-04,2025,4,Apr,COHORT_029,Tier 3,98000,16000,17500,4900,3800,3900,4000,4900,3400,0,58400,39600,4.5,0
2025-05,2025,5,May,COHORT_029,Tier 3,98000,15800,17500,6900,2300,3900,6500,4600,3500,0,61000,37000,4.26,0
2025-06,2025,6,Jun,COHORT_029,Tier 3,98000,13700,17500,6900,3300,9800,5700,3300,2600,0,62800,35200,4.44,0
2025-07,2025,7,Jul,COHORT_029,Tier 3,98000,13900,17500,6900,2500,9800,5300,3200,2400,0,61500,36500,4.48,0
2025-08,2025,8,Aug,COHORT_029,Tier 3,98000,16300,17500,4900,2000,3900,4500,4400,3700,0,57200,40800,4.49,0
2025-09,2025,9,Sep,COHORT_029,Tier 3,98000,13900,17500,4900,2300,3900,4100,5100,3800,0,55500,42500,4.85,0
2025-10,2025,10,Oct,COHORT_029,Tier 3,98000,15200,17500,4900,3200,3900,6400,6800,3800,19135,80835,17165,4.83,1
2025-11,2025,11,Nov,COHORT_029,Tier 3,98000,13900,17500,4900,2600,3900,6700,7100,2500,14625,73725,24275,4.38,1
2025-12,2025,12,Dec,COHORT_029,Tier 3,98000,16300,17500,4900,3700,3900,4500,3500,3200,0,57500,40500,4.65,0
2021-01,2021,1,Jan,COHORT_030,Tier 1,81000,13400,22500,4000,1800,3200,3700,3200,2900,0,54700,26300,4.81,0
2021-02,2021,2,Feb,COHORT_030,Tier 1,81000,13000,22500,4000,2700,3200,3700,4100,2000,0,55200,25800,5.2,0
2021-03,2021,3,Mar,COHORT_030,Tier 1,81000,12100,22500,4000,1800,3200,5300,4100,2600,19101,74701,6299,5.36,1
2021-04,2021,4,Apr,COHORT_030,Tier 1,81000,13500,22500,4000,2400,3200,4800,3200,3100,0,56700,24300,5.39,0
2021-05,2021,5,May,COHORT_030,Tier 1,81000,11400,22500,5700,2600,3200,4500,2700,1700,0,54300,26700,5.29,0
2021-06,2021,6,Jun,COHORT_030,Tier 1,81000,14300,22500,5700,2800,8100,3300,4200,2500,0,63400,17600,5.04,0
2021-07,2021,7,Jul,COHORT_030,Tier 1,81000,12600,22500,5700,2500,8100,4100,4800,1900,0,62200,18800,5.21,0
2021-08,2021,8,Aug,COHORT_030,Tier 1,81000,12000,22500,4000,2000,3200,4900,3500,2100,0,54200,26800,5.06,0
2021-09,2021,9,Sep,COHORT_030,Tier 1,81000,13900,22500,4000,2700,3200,4500,4700,1700,0,57200,23800,4.86,0
2021-10,2021,10,Oct,COHORT_030,Tier 1,81000,14500,22500,4000,3000,3200,5600,4400,2800,13155,73155,7845,5.04,1
2021-11,2021,11,Nov,COHORT_030,Tier 1,81000,12400,22500,4000,2000,3200,8300,7000,1800,19641,80841,159,5.34,1
2021-12,2021,12,Dec,COHORT_030,Tier 1,81000,12600,22500,4000,2900,3200,5000,4300,2500,0,57000,24000,5.42,0
2022-01,2022,1,Jan,COHORT_030,Tier 1,88000,13300,24500,4400,3300,3500,5300,3800,3400,0,61500,26500,6.63,0
2022-02,2022,2,Feb,COHORT_030,Tier 1,88000,15400,24500,4400,2400,3500,5700,2700,2200,0,60800,27200,6.82,0
2022-03,2022,3,Mar,COHORT_030,Tier 1,88000,15200,24500,4400,3100,3500,4200,4600,2200,21139,82839,5161,6.62,1
2022-04,2022,4,Apr,COHORT_030,Tier 1,88000,14500,24500,4400,2000,3500,5800,3000,2700,0,60400,27600,6.32,0
2022-05,2022,5,May,COHORT_030,Tier 1,88000,13000,24500,6200,2300,3500,3600,4200,2600,0,59900,28100,6.37,0
2022-06,2022,6,Jun,COHORT_030,Tier 1,88000,15500,24500,6200,1800,8800,4000,3300,2900,0,67000,21000,6.86,0
2022-07,2022,7,Jul,COHORT_030,Tier 1,88000,15800,24500,6200,2800,8800,5600,3700,2500,0,69900,18100,6.98,0
2022-08,2022,8,Aug,COHORT_030,Tier 1,88000,14300,24500,4400,3400,3500,5200,3400,3100,0,61800,26200,6.79,0
2022-09,2022,9,Sep,COHORT_030,Tier 1,88000,14700,24500,4400,2700,3500,3800,4800,1900,0,60300,27700,7.0,0
2022-10,2022,10,Oct,COHORT_030,Tier 1,88000,12500,24500,4400,2000,3500,7600,7100,2300,12547,76447,11553,6.43,1
2022-11,2022,11,Nov,COHORT_030,Tier 1,88000,13100,24500,4400,2300,3500,6100,4500,3100,20608,82108,5892,6.48,1
2022-12,2022,12,Dec,COHORT_030,Tier 1,88000,12500,24500,4400,1900,3500,3700,4600,2100,0,57200,30800,6.56,0
2023-01,2023,1,Jan,COHORT_030,Tier 1,94000,13200,26500,4700,1900,3800,4100,3400,1900,0,59500,34500,5.27,0
2023-02,2023,2,Feb,COHORT_030,Tier 1,94000,15100,26500,4700,3100,3800,3800,2900,2700,0,62600,31400,5.12,0
2023-03,2023,3,Mar,COHORT_030,Tier 1,94000,13200,26500,4700,3200,3800,5600,4700,2300,17530,81530,12470,5.35,1
2023-04,2023,4,Apr,COHORT_030,Tier 1,94000,14800,26500,4700,2200,3800,6100,5000,2400,0,65500,28500,5.42,0
2023-05,2023,5,May,COHORT_030,Tier 1,94000,14200,26500,6600,2300,3800,6200,2800,2300,0,64700,29300,5.28,0
2023-06,2023,6,Jun,COHORT_030,Tier 1,94000,14700,26500,6600,3700,9400,4900,2900,3300,0,72000,22000,5.79,0
2023-07,2023,7,Jul,COHORT_030,Tier 1,94000,15000,26500,6600,3300,9400,6400,4600,2500,0,74300,19700,5.37,0
2023-08,2023,8,Aug,COHORT_030,Tier 1,94000,14100,26500,4700,2700,3800,4800,5600,2400,0,64600,29400,5.44,0
2023-09,2023,9,Sep,COHORT_030,Tier 1,94000,14000,26500,4700,3000,3800,4500,5300,2300,0,64100,29900,5.4,0
2023-10,2023,10,Oct,COHORT_030,Tier 1,94000,16100,26500,4700,3000,3800,7000,7600,2300,21496,92496,1504,5.02,1
2023-11,2023,11,Nov,COHORT_030,Tier 1,94000,14000,26500,4700,2900,3800,7600,6600,2200,18762,87062,6938,5.19,1
2023-12,2023,12,Dec,COHORT_030,Tier 1,94000,16100,26500,4700,3200,3800,5100,4300,3000,0,66700,27300,5.71,0
2024-01,2024,1,Jan,COHORT_030,Tier 1,101000,17200,28500,5000,3100,4000,4900,5400,3400,0,71500,29500,4.83,0
2024-02,2024,2,Feb,COHORT_030,Tier 1,101000,17300,28500,5000,3800,4000,5200,5100,3000,0,71900,29100,4.55,0
2024-03,2024,3,Mar,COHORT_030,Tier 1,101000,16300,28500,5000,2700,4000,5100,6400,2100,15886,85986,15014,4.47,1
2024-04,2024,4,Apr,COHORT_030,Tier 1,101000,15200,28500,5000,3100,4000,6600,4100,2200,0,68700,32300,5.12,0
2024-05,2024,5,May,COHORT_030,Tier 1,101000,15600,28500,7100,3700,4000,4800,5800,3700,0,73200,27800,4.55,0
2024-06,2024,6,Jun,COHORT_030,Tier 1,101000,17500,28500,7100,3900,10100,5600,3100,3300,0,79100,21900,4.98,0
2024-07,2024,7,Jul,COHORT_030,Tier 1,101000,17100,28500,7100,3100,10100,6700,4700,2600,0,79900,21100,5.03,0
2024-08,2024,8,Aug,COHORT_030,Tier 1,101000,16800,28500,5000,2800,4000,4800,3400,3600,0,68900,32100,4.73,0
2024-09,2024,9,Sep,COHORT_030,Tier 1,101000,16300,28500,5000,2100,4000,5300,3200,2700,0,67100,33900,4.71,0
2024-10,2024,10,Oct,COHORT_030,Tier 1,101000,16900,28500,5000,4000,4000,10000,5200,3400,17802,94802,6198,4.55,1
2024-11,2024,11,Nov,COHORT_030,Tier 1,101000,15900,28500,5000,2800,4000,6600,7600,3300,13805,87505,13495,5.05,1
2024-12,2024,12,Dec,COHORT_030,Tier 1,101000,15100,28500,5000,3400,4000,6600,6000,2300,0,70900,30100,4.62,0
2025-01,2025,1,Jan,COHORT_030,Tier 1,107000,17900,30000,5400,2800,4300,7300,5400,3100,0,76200,30800,4.81,0
2025-02,2025,2,Feb,COHORT_030,Tier 1,107000,17500,30000,5400,2700,4300,7100,4100,2400,0,73500,33500,4.28,0
2025-03,2025,3,Mar,COHORT_030,Tier 1,107000,15900,30000,5400,2300,4300,7900,5000,2800,23047,96647,10353,4.1,1
2025-04,2025,4,Apr,COHORT_030,Tier 1,107000,18100,30000,5400,3200,4300,4300,5600,3600,0,74500,32500,4.41,0
2025-05,2025,5,May,COHORT_030,Tier 1,107000,15600,30000,7500,3200,4300,7200,3400,3700,0,74900,32100,4.83,0
2025-06,2025,6,Jun,COHORT_030,Tier 1,107000,18200,30000,7500,2400,10700,5700,4200,2300,0,81000,26000,4.71,0
2025-07,2025,7,Jul,COHORT_030,Tier 1,107000,18300,30000,7500,2500,10700,5400,5600,3000,0,83000,24000,4.6,0
2025-08,2025,8,Aug,COHORT_030,Tier 1,107000,17700,30000,5400,3200,4300,4300,5700,3300,0,73900,33100,4.78,0
2025-09,2025,9,Sep,COHORT_030,Tier 1,107000,15400,30000,5400,3300,4300,6000,5100,3000,0,72500,34500,4.85,0
2025-10,2025,10,Oct,COHORT_030,Tier 1,107000,16400,30000,5400,2300,4300,6700,6200,3700,26248,101248,5752,4.58,1
2025-11,2025,11,Nov,COHORT_030,Tier 1,107000,19200,30000,5400,2300,4300,10100,5200,3800,15360,95660,11340,4.68,1
2025-12,2025,12,Dec,COHORT_030,Tier 1,107000,17000,30000,5400,2500,4300,6800,4200,2400,0,72600,34400,4.16,0
2021-01,2021,1,Jan,COHORT_031,Tier 2,101000,15900,18000,5000,3700,4000,4700,5700,3200,0,60200,40800,5.09,0
2021-02,2021,2,Feb,COHORT_031,Tier 2,101000,15900,18000,5000,2900,4000,6200,4800,3400,0,60200,40800,5.15,0
2021-03,2021,3,Mar,COHORT_031,Tier 2,101000,15000,18000,5000,3100,4000,7800,6000,2700,19863,81463,19537,5.06,1
2021-04,2021,4,Apr,COHORT_031,Tier 2,101000,14600,18000,5000,3700,4000,4300,4600,3800,0,58000,43000,5.26,0
2021-05,2021,5,May,COHORT_031,Tier 2,101000,15300,18000,7100,3100,4000,4400,5200,2100,0,59200,41800,5.05,0
2021-06,2021,6,Jun,COHORT_031,Tier 2,101000,15000,18000,7100,3300,10100,6600,3800,2900,0,66800,34200,5.27,0
2021-07,2021,7,Jul,COHORT_031,Tier 2,101000,17200,18000,7100,2900,10100,4700,5600,3500,0,69100,31900,4.79,0
2021-08,2021,8,Aug,COHORT_031,Tier 2,101000,15800,18000,5000,2700,4000,6000,4900,2800,0,59200,41800,4.74,0
2021-09,2021,9,Sep,COHORT_031,Tier 2,101000,16900,18000,5000,2300,4000,6200,4900,2400,0,59700,41300,5.24,0
2021-10,2021,10,Oct,COHORT_031,Tier 2,101000,14800,18000,5000,3700,4000,6200,5900,4000,25091,86691,14309,4.96,1
2021-11,2021,11,Nov,COHORT_031,Tier 2,101000,16600,18000,5000,2400,4000,9900,4900,2500,22371,85671,15329,4.92,1
2021-12,2021,12,Dec,COHORT_031,Tier 2,101000,16600,18000,5000,3500,4000,6200,3800,3700,0,60800,40200,4.93,0
2022-01,2022,1,Jan,COHORT_031,Tier 2,110000,18400,20000,5500,2800,4400,4700,4500,2500,0,62800,47200,6.98,0
2022-02,2022,2,Feb,COHORT_031,Tier 2,110000,16500,20000,5500,3900,4400,6800,5600,2500,0,65200,44800,6.48,0
2022-03,2022,3,Mar,COHORT_031,Tier 2,110000,16400,20000,5500,4300,4400,6600,4200,4200,18666,84266,25734,6.84,1
2022-04,2022,4,Apr,COHORT_031,Tier 2,110000,19400,20000,5500,3500,4400,7600,4500,2300,0,67200,42800,6.5,0
2022-05,2022,5,May,COHORT_031,Tier 2,110000,18800,20000,7700,3000,4400,5400,6600,3900,0,69800,40200,6.83,0
2022-06,2022,6,Jun,COHORT_031,Tier 2,110000,16000,20000,7700,4400,11000,5000,5200,2500,0,71800,38200,6.5,0
2022-07,2022,7,Jul,COHORT_031,Tier 2,110000,19100,20000,7700,4300,11000,7600,4800,3100,0,77600,32400,6.66,0
2022-08,2022,8,Aug,COHORT_031,Tier 2,110000,18200,20000,5500,3600,4400,5300,6000,3100,0,66100,43900,6.41,0
2022-09,2022,9,Sep,COHORT_031,Tier 2,110000,17100,20000,5500,3500,4400,6000,6100,2300,0,64900,45100,6.92,0
